Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
68,0,0.0,0.00014607899993279716,0.3003396987915039,False
69,0,0.0,0.00013223499990999699,0.3003396987915039,False
70,0,0.0,0.0001331650000793161,0.3003396987915039,False
71,0,0.0,0.00013645299986819737,0.3003396987915039,False
72,0,0.0,0.0001760909999575233,0.3003396987915039,False
73,0,0.0,0.0001300110000101995,0.3003396987915039,False
74,0,0.0,0.0001347719999102992,0.3003396987915039,False
75,0,0.0,0.000132164999968154,0.3003396987915039,False
76,0,0.0,0.00013153800000509364,0.3003396987915039,False
77,0,0.0,0.00013411899999482557,0.3003396987915039,False
78,0,0.0,0.00012977300002603442,0.3003396987915039,False
79,0,0.0,0.0001291180001317116,0.3003396987915039,False
80,0,0.0,0.00013345699994715687,0.3003396987915039,False
81,0,0.0,0.0001286220001475158,0.3003396987915039,False
82,0,0.0,0.00012870900013695064,0.3003396987915039,False
83,0,0.0,0.00012841000011576398,0.3003396987915039,False
84,0,0.0,0.00013552799987337494,0.3003396987915039,False
85,0,0.0,0.00013100600017423858,0.3003396987915039,False
86,0,0.0,0.00012766100007866044,0.3003396987915039,True
87,0,0.0,0.0001338879999366327,0.3003396987915039,False
88,0,0.0,0.00013085199998386088,0.3003396987915039,True
89,0,0.0,0.00016228100002990686,0.3003396987915039,False
90,0,0.0,0.00014015099986863788,0.3003396987915039,False
91,0,0.0,0.00013090200013721187,0.3003396987915039,False
92,0,0.0,0.00013566500001616077,0.3003396987915039,False
93,0,0.0,0.00013688300009562226,0.3003396987915039,False
94,0,0.0,0.00014965800005484198,0.3003396987915039,False
95,0,0.0,0.00013173799993637658,0.3003396987915039,False
96,0,0.0,0.00013306300002113858,0.3003396987915039,False
97,0,0.0,0.00013591099991572264,0.3003396987915039,False
98,0,0.0,0.0001501470001130656,0.3003396987915039,False
99,0,0.0,0.0001334360001692403,0.3003396987915039,False
100,0,0.0,0.00013644599994222517,0.3003396987915039,False
101,0,0.0,0.0001338929998837557,0.3003396987915039,False
102,0,0.0,0.00013807100003759842,0.3003396987915039,False
103,0,0.0,0.00014153999995869526,0.3003396987915039,False
104,0,0.0,0.00014607400021304784,0.3003396987915039,False
105,0,0.0,0.0001284490001580707,0.3003396987915039,False
106,0,0.0,0.00012905000016871782,0.3003396987915039,False
107,0,0.0,0.00013124299994160538,0.3003396987915039,False
108,0,0.0,0.0001311749999786116,0.3003396987915039,False
109,0,0.0,0.0001302860000578221,0.3003396987915039,False
110,0,0.0,0.0001478750000387663,0.3003396987915039,False
111,0,0.0,0.00014254300003813114,0.3003396987915039,False
112,0,0.0,0.00013070400018477812,0.3003396987915039,True
113,0,0.0,0.0001280070000575506,0.3003396987915039,False
114,0,0.0,0.00012763400013682258,0.3003396987915039,False
115,0,0.0,0.000138918999937232,0.3003396987915039,False
116,0,0.0,0.0001337769999736338,0.3003396987915039,True
117,0,0.0,0.00013479099993674026,0.3003396987915039,False
118,0,0.0,0.00012889300001006632,0.3003396987915039,False
119,0,0.0,0.00012865300004705205,0.3003396987915039,False
120,0,0.0,0.00013118300012138207,0.3003396987915039,False
121,249,0.051136363636363646,0.00012692499990407669,0.3001871109008789,True
122,0,0.0,0.00013090600009491027,0.3003396987915039,False
123,0,0.0,0.00012764100006279477,0.3003396987915039,False
124,0,0.0,0.00012943100000484264,0.3003396987915039,False
125,0,0.0,0.00013070499994682905,0.3003396987915039,False
126,0,0.0,0.0001313889999892126,0.3003396987915039,False
127,0,0.0,0.00012953899999956775,0.3003396987915039,False
128,0,0.0,0.00012958299998899747,0.3003396987915039,False
129,0,0.0,0.00014159300008032005,0.3003396987915039,False
130,0,0.0,0.0001299020000260498,0.3003396987915039,False
131,0,0.0,0.00013168100008442707,0.3003396987915039,False
132,0,0.0,0.0001420660000803764,0.3003396987915039,False
133,0,0.0,0.00013472900013766775,0.3003396987915039,False
134,0,0.0,0.0001399679999849468,0.3003396987915039,False
135,0,0.0,0.00013307599988365837,0.3003396987915039,False
136,0,0.0,0.0001375849999476486,0.3003396987915039,False
137,0,0.0,0.0001331520002167963,0.3003396987915039,False
138,0,0.0,0.00013369399994189735,0.3003396987915039,False
139,0,0.0,0.00013341099997887795,0.3003396987915039,False
140,0,0.0,0.00013160200001038902,0.3003396987915039,False
141,0,0.0,0.00014033599995855184,0.3003396987915039,False
142,0,0.0,0.00013298099997882673,0.3003396987915039,False
143,0,0.0,0.00013397199995779374,0.3003396987915039,False
144,0,0.0,0.00012980499991499528,0.3003396987915039,False
145,0,0.0,0.00014015200008543616,0.3003396987915039,False
146,0,0.0,0.0001283510000575916,0.3003396987915039,False
147,0,0.0,0.0001268440000785631,0.3003396987915039,False
148,0,0.0,0.00013701600005333603,0.3003396987915039,False
149,0,0.0,0.00013832400009050616,0.3003396987915039,False
150,0,0.0,0.00014265400000113004,0.3003396987915039,False
151,0,0.0,0.00012908600001537707,0.3003396987915039,False
152,0,0.0,0.00012799199998880795,0.3003396987915039,False
153,0,0.0,0.00013267200006339408,0.3003396987915039,False
154,0,0.0,0.00013662299988936866,0.3003396987915039,False
155,0,0.0,0.00013182099996811303,0.3003396987915039,False
156,0,0.0,0.0001487580000230082,0.3003396987915039,False
157,0,0.0,0.00014686899999105663,0.3003396987915039,False
158,0,0.0,0.0001487070001076063,0.3003396987915039,False
159,0,0.0,0.00014402000010704796,0.3003396987915039,False
160,0,0.0,0.0001375849999476486,0.3003396987915039,False
161,0,0.0,0.0001288519999889104,0.3003396987915039,False
162,0,0.0,0.0001300119999996241,0.3003396987915039,False
163,0,0.0,0.00015659899986530945,0.3003396987915039,False
164,0,0.0,0.00012969700014764385,0.3003396987915039,False
165,0,0.0,0.0001395230001435266,0.3003396987915039,False
166,0,0.0,0.00014016699992680515,0.3003396987915039,False
167,0,0.0,0.00012679799988291052,0.3003396987915039,False
168,0,0.0,0.0001336600000740873,0.3003396987915039,False
169,0,0.0,0.00013159899981474155,0.3003396987915039,False
170,0,0.0,0.00012761399989358324,0.3003396987915039,False
171,0,0.0,0.00012865500002590124,0.3003396987915039,False
172,0,0.0,0.00013068600014776166,0.3003396987915039,False
173,0,0.0,0.00014341600012812705,0.3003396987915039,False
174,0,0.0,0.00017766799987839477,0.3003396987915039,False
175,0,0.0,0.0001323170001796825,0.3003396987915039,False
176,0,0.0,0.00013265300003695302,0.3003396987915039,False
177,0,0.0,0.000136602999873503,0.3003396987915039,False
178,0,0.0,0.00013430800004243793,0.3003396987915039,False
179,0,0.0,0.00013373900014812534,0.3003396987915039,False
180,0,0.0,0.0001344429999790009,0.3003396987915039,False
181,0,0.0,0.0001346510000530543,0.3003396987915039,False
182,0,0.0,0.00014076200000090466,0.3003396987915039,False
183,0,0.0,0.0001349459998891689,0.3003396987915039,False
184,0,0.0,0.00013392999994721322,0.3003396987915039,False
185,0,0.0,0.0001564619999498973,0.3003396987915039,False
186,0,0.0,0.00012688400011029444,0.3003396987915039,False
187,0,0.0,0.00014248499996938335,0.3003396987915039,False
188,0,0.0,0.00013263900018500863,0.3003396987915039,False
189,0,0.0,0.0001303439998991962,0.3003396987915039,False
190,0,0.0,0.00012927099987791735,0.3003396987915039,False
191,0,0.0,0.00013064500012660574,0.3003396987915039,False
192,0,0.0,0.0001296170000841812,0.3003396987915039,False
193,0,0.0,0.00012687599996752397,0.3003396987915039,False
194,0,0.0,0.00014064200013308437,0.3003396987915039,False
195,0,0.0,0.0001293430000259832,0.3003396987915039,False
196,0,0.0,0.0001351509999949485,0.3003396987915039,False
197,0,0.0,0.00025794400016820873,0.3003396987915039,False
198,0,0.0,0.00013087499996800034,0.3003396987915039,False
199,0,0.0,0.00013114800003677374,0.3003396987915039,False
200,0,0.0,0.0001281879999623925,0.3003396987915039,False
201,3,0.0,0.0001227159998506977,0.30025577545166016,False
202,0,0.0,0.00013795699987895205,0.3003396987915039,False
203,0,0.0,0.00013252200005808845,0.3003396987915039,False
204,0,0.0,0.00014665300000160642,0.3003396987915039,False
205,0,0.0,0.00012896500015813217,0.3003396987915039,False
206,0,0.0,0.00012863699998888478,0.3003396987915039,False
207,0,0.0,0.000153193999949508,0.3003396987915039,False
208,0,0.0,0.00014428099984797882,0.3003396987915039,False
209,0,0.0,0.00012832800007345213,0.3003396987915039,False
210,0,0.0,0.00013067099985164532,0.3003396987915039,False
211,0,0.0,0.00012910199984617066,0.3003396987915039,False
212,0,0.0,0.00012855099998887454,0.3003396987915039,False
213,0,0.0,0.00013029400020059256,0.3003396987915039,False
214,0,0.0,0.0001403569999638421,0.3003396987915039,False
215,0,0.0,0.00016411599995080906,0.3003396987915039,True
216,0,0.0,0.0001335039999048604,0.3003396987915039,False
217,0,0.0,0.00013900099997954385,0.3003396987915039,False
218,0,0.0,0.00023524600010205177,0.3003396987915039,False
219,0,0.0,0.00013289999992593948,0.3003396987915039,False
220,0,0.0,0.00015339099991251715,0.3003396987915039,False
221,0,0.0,0.00013196500003687106,0.3003396987915039,False
222,0,0.0,0.00014619000012316974,0.3003396987915039,False
223,0,0.0,0.00014684699999634176,0.3003396987915039,False
224,0,0.0,0.00013977999992675905,0.3003396987915039,False
225,0,0.0,0.0001348749999579013,0.3003396987915039,False
226,0,0.0,0.00013606200013782654,0.3003396987915039,False
227,0,0.0,0.00014010800009600644,0.3003396987915039,False
228,0,0.0,0.00013188800016905589,0.3003396987915039,False
229,0,0.0,0.00013014699993618706,0.3003396987915039,False
230,0,0.0,0.00012866899987784564,0.3003396987915039,False
231,0,0.0,0.00014480799995908455,0.3003396987915039,False
232,0,0.0,0.00012730500020552427,0.3003396987915039,False
233,0,0.0,0.0001302939999732189,0.3003396987915039,False
234,0,0.0,0.0001296289999572764,0.3003396987915039,False
235,0,0.0,0.00012793800010513223,0.3003396987915039,False
236,0,0.0,0.0001343259998520807,0.3003396987915039,False
237,0,0.0,0.0001322240000263264,0.3003396987915039,False
238,0,0.0,0.00013385800002652104,0.3003396987915039,False
239,0,0.0,0.00012841800003116077,0.3003396987915039,False
240,0,0.0,0.00013401100000010047,0.3003396987915039,False
241,0,0.0,0.00013408299992079264,0.3003396987915039,False
242,7,0.0,0.00017923099994732183,0.30025577545166016,False
243,0,0.0,0.00013536400001612492,0.3003396987915039,False
244,0,0.0,0.00012813300008929218,0.3003396987915039,False
245,0,0.0,0.00013208899986238976,0.3003396987915039,False
246,0,0.0,0.0001294529999995575,0.3003396987915039,False
247,0,0.0,0.00012721500002044195,0.3003396987915039,False
248,0,0.0,0.00012759800006278965,0.3003396987915039,False
249,0,0.0,0.0001399809998474666,0.3003396987915039,False
250,0,0.0,0.00012802900005226547,0.3003396987915039,False
251,0,0.0,0.00013005999994675221,0.3003396987915039,False
252,0,0.0,0.0001324320001003798,0.3003396987915039,False
253,0,0.0,0.00012894099995719444,0.3003396987915039,False
254,0,0.0,0.0001260730000467447,0.3003396987915039,False
255,0,0.0,0.00016788400012046623,0.3003396987915039,False
256,0,0.0,0.00014049100013835414,0.3003396987915039,False
257,7,0.0,0.00012784199998350232,0.30025577545166016,False
258,0,0.0,0.0004641069999706815,0.3003396987915039,False
259,0,0.0,0.00013317899993126048,0.3003396987915039,False
260,0,0.0,0.0001573399999870162,0.3003396987915039,False
261,0,0.0,0.00014778400009163306,0.3003396987915039,False
262,0,0.0,0.00012989699985155312,0.3003396987915039,True
263,0,0.0,0.0001582239999606827,0.3003396987915039,False
264,0,0.0,0.00013470199996845622,0.3003396987915039,False
265,0,0.0,0.00013911300015934103,0.3003396987915039,False
266,0,0.0,0.0001897109998481028,0.3003396987915039,False
267,0,0.0,0.0001437299999906827,0.3003396987915039,False
268,0,0.0,0.00012883399995189393,0.3003396987915039,True
269,0,0.0,0.00014226899997993314,0.3003396987915039,False
270,0,0.0,0.00012869800002590637,0.3003396987915039,False
271,0,0.0,0.0001799669998945319,0.3003396987915039,False
272,0,0.0,0.000139695999905598,0.3003396987915039,False
273,0,0.0,0.00012759600008394045,0.3003396987915039,False
274,0,0.0,0.0001702280001154577,0.3003396987915039,False
275,0,0.0,0.00013014700016356073,0.3003396987915039,False
276,0,0.0,0.0001379709999582701,0.3003396987915039,False
277,0,0.0,0.0001330890002009255,0.3003396987915039,False
278,0,0.0,0.00013320799985194753,0.3003396987915039,False
279,0,0.0,0.0001310580000790651,0.3003396987915039,False
280,0,0.0,0.0001361479999104631,0.3003396987915039,False
281,0,0.0,0.0001310079999257141,0.3003396987915039,False
282,0,0.0,0.00013169100020604674,0.3003396987915039,False
283,0,0.0,0.00013486800003192911,0.3003396987915039,False
284,0,0.0,0.00013494200015884417,0.3003396987915039,False
285,0,0.0,0.00013056199986749562,0.3003396987915039,False
286,0,0.0,0.00012905299990961794,0.3003396987915039,False
287,0,0.0,0.00012981200006834115,0.3003396987915039,False
288,0,0.0,0.00012883799990959233,0.3003396987915039,False
289,0,0.0,0.00012725900000987167,0.3003396987915039,False
290,0,0.0,0.00013263599998936115,0.3003396987915039,False
291,0,0.0,0.00013340400005290576,0.3003396987915039,False
292,0,0.0,0.00013319400000000314,0.3003396987915039,False
293,0,0.0,0.000132439000026352,0.3003396987915039,False
294,0,0.0,0.00013334000004761037,0.3003396987915039,False
295,0,0.0,0.00012816699995710223,0.3003396987915039,False
296,0,0.0,0.0001302820001001237,0.3003396987915039,True
297,0,0.0,0.00012952499992024968,0.3003396987915039,False
298,0,0.0,0.00013951899995845451,0.3003396987915039,False
299,0,0.0,0.0001348729999790521,0.3003396987915039,False
300,0,0.0,0.00013845599983142165,0.3003396987915039,False
301,0,0.0,0.00013098900012664672,0.3003396987915039,False
302,0,0.0,0.0001811740000903228,0.3003396987915039,False
303,0,0.0,0.00013921400000072026,0.3003396987915039,False
304,7,0.0,0.00012448999996195198,0.30025577545166016,False
305,0,0.0,0.0001364820000162581,0.3003396987915039,False
306,0,0.0,0.00013881300014872977,0.3003396987915039,False
307,0,0.0,0.00012869600004705717,0.3003396987915039,False
308,0,0.0,0.0001319980001426302,0.3003396987915039,False
309,0,0.0,0.00014813299981142336,0.3003396987915039,False
310,0,0.0,0.0001323200001479563,0.3003396987915039,False
311,0,0.0,0.0001304609997987427,0.3003396987915039,False
312,0,0.0,0.0001412320000326872,0.3003396987915039,False
313,3,0.0,0.00013408800009528932,0.30025577545166016,False
314,0,0.0,0.00012757299987242732,0.3003396987915039,False
315,0,0.0,0.00014557600002262916,0.3003396987915039,False
316,0,0.0,0.00012799299997823255,0.3003396987915039,False
317,0,0.0,0.00014211100005923072,0.3003396987915039,False
318,0,0.0,0.00013933099990026676,0.3003396987915039,False
319,0,0.0,0.00016678899987709883,0.3003396987915039,False
320,0,0.0,0.0001294639998832281,0.3003396987915039,False
321,0,0.0,0.00012820300003113516,0.3003396987915039,False
322,0,0.0,0.00012986899992029066,0.3003396987915039,False
323,0,0.0,0.0001317680000738619,0.3003396987915039,False
324,0,0.0,0.00013197500015849073,0.3003396987915039,False
325,0,0.0,0.00012921699999424163,0.3003396987915039,False
326,0,0.0,0.00013524399992093095,0.3003396987915039,False
327,0,0.0,0.00013479300014296314,0.3003396987915039,False
328,0,0.0,0.00012770199987244268,0.3003396987915039,False
329,0,0.0,0.00013911299993196735,0.3003396987915039,False
330,0,0.0,0.0001289669999096077,0.3003396987915039,False
331,0,0.0,0.00013536799997382332,0.3003396987915039,False
332,0,0.0,0.000152421999928265,0.3003396987915039,False
333,0,0.0,0.00012915000002067245,0.3003396987915039,False
334,0,0.0,0.00012738899999931164,0.3003396987915039,False
335,0,0.0,0.00012734599999930651,0.3003396987915039,False
336,0,0.0,0.00012876400001005095,0.3003396987915039,False
337,0,0.0,0.00019892199998139404,0.3003396987915039,False
338,0,0.0,0.00012727199987239146,0.3003396987915039,True
339,0,0.0,0.00013312300006873556,0.3003396987915039,False
340,0,0.0,0.00013269099986246147,0.3003396987915039,False
341,7,0.0,0.00012607499979822023,0.30025577545166016,False
342,0,0.0,0.0001323909998518502,0.3003396987915039,False
343,0,0.0,0.00013240999987829127,0.3003396987915039,False
344,0,0.0,0.0001581070000611362,0.3003396987915039,False
345,0,0.0,0.00013498099997377722,0.3003396987915039,False
346,0,0.0,0.00013060599985692534,0.3003396987915039,False
347,0,0.0,0.00014176100012264214,0.3003396987915039,False
348,0,0.0,0.0001323870001215255,0.3003396987915039,False
349,0,0.0,0.0001308790001530724,0.3003396987915039,False
350,0,0.0,0.0001337799999419076,0.3003396987915039,False
351,0,0.0,0.00013164400002096954,0.3003396987915039,False
352,7,0.0,0.00012620300003618468,0.30025577545166016,False
353,0,0.0,0.00012998500005778624,0.3003396987915039,False
354,0,0.0,0.00012897200008410437,0.3003396987915039,False
355,0,0.0,0.00012873199989371642,0.3003396987915039,False
356,0,0.0,0.00012720599988824688,0.3003396987915039,False
357,0,0.0,0.00012898099998892576,0.3003396987915039,False
358,0,0.0,0.00013096399993628438,0.3003396987915039,False
359,0,0.0,0.0001336660000106349,0.3003396987915039,False
360,0,0.0,0.0001321120000739029,0.3003396987915039,False
361,0,0.0,0.000129112000195164,0.3003396987915039,False
362,0,0.0,0.0001281780000681465,0.3003396987915039,False
363,0,0.0,0.00012991900007364166,0.3003396987915039,False
364,0,0.0,0.00012775699997291667,0.3003396987915039,False
365,0,0.0,0.000126760999819453,0.3003396987915039,False
366,7,0.0,0.00013235699998404016,0.30025577545166016,False
367,0,0.0,0.0001279000000522501,0.3003396987915039,False
368,0,0.0,0.0001300070000525011,0.3003396987915039,False
369,0,0.0,0.00012837899998885405,0.3003396987915039,False
370,0,0.0,0.0001361490001272614,0.3003396987915039,False
371,0,0.0,0.00013210499992055702,0.3003396987915039,False
372,0,0.0,0.00012854600004175154,0.3003396987915039,False
373,0,0.0,0.00012679199994636292,0.3003396987915039,False
374,7,0.0,0.00012460900006772135,0.30025577545166016,False
375,0,0.0,0.00017385899991495535,0.3003396987915039,False
376,0,0.0,0.00012715399998342036,0.3003396987915039,False
377,0,0.0,0.00012864199993600778,0.3003396987915039,False
378,0,0.0,0.00012772300010510662,0.3003396987915039,False
379,0,0.0,0.00013068000021121406,0.3003396987915039,False
380,0,0.0,0.0001342680000107066,0.3003396987915039,False
381,0,0.0,0.00013225700013208552,0.3003396987915039,False
382,0,0.0,0.0001473339998483425,0.3003396987915039,False
383,0,0.0,0.00014547399996445165,0.3003396987915039,False
384,0,0.0,0.00014138500000626664,0.3003396987915039,False
385,0,0.0,0.00013018699996791838,0.3003396987915039,False
386,0,0.0,0.00013142900002094393,0.3003396987915039,False
387,0,0.0,0.0001360429998840118,0.3003396987915039,False
388,0,0.0,0.00015604600002916413,0.3003396987915039,False
389,0,0.0,0.0001305079999838199,0.3003396987915039,False
390,0,0.0,0.00013547000003200083,0.3003396987915039,False
