Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
2020,197,0.7090590586177209,0.004864952999923844,1.708003044128418,True
2027,197,1.0722758913045802,0.01871609999989232,1.7083873748779297,True
2037,36,1.2936774620041784,0.030607562999648508,1.708338737487793,False
2045,49,2.0244797852954517,0.005188371999793162,1.7100830078125,True
2047,319,1.0319441186048188,0.00490419599964298,1.7085981369018555,False
2048,296,1.910640296845564,0.016267710000192892,1.7088651657104492,True
2049,54,1.1452530485301737,0.0063792309997552366,1.708383560180664,False
2050,164,0.8613538731672749,0.026046849000067596,1.7080097198486328,True
2059,197,0.5082126957696187,0.027909447999718395,1.7078609466552734,True
2065,277,1.0399584682981662,0.028136716000062734,1.708160400390625,False
2068,223,1.0403539068008378,0.009300131000145484,1.708266258239746,False
2070,387,1.4637833180931703,0.013730836999911844,1.7087087631225586,True
2080,286,1.014679845067987,0.028753576999861252,1.7081794738769531,False
2082,348,1.8703830672995365,0.009667395000178658,1.7092781066894531,False
2087,319,1.5302378677960757,0.011835333999897557,1.709547996520996,False
2104,127,1.4556422016711663,0.017860062000181642,1.7082767486572266,False
2107,148,1.2667375800135252,0.017638145000091754,1.7095890045166016,False
2112,432,0.4360627519365903,0.007847843000035937,1.7079620361328125,True
2132,42,1.4773430919785397,0.023408989000017755,1.7083806991577148,False
2145,163,1.0204687431156167,0.01278479700022217,1.7091598510742188,True
2169,5,2.3054008353934896,0.020270822000384214,1.7091169357299805,False
2213,380,1.0578081830638273,0.00826726300010705,1.7088956832885742,True
2216,296,1.773550898894494,0.02923644000020431,1.7084484100341797,True
2224,380,1.876760715798419,0.03105008500006079,1.7087020874023438,True
2232,81,0.741593209413675,0.019426226999712526,1.708115577697754,True
2286,250,0.9878339369441216,0.030410434999794234,1.708237648010254,False
2325,283,0.8142015616816917,0.009314122999967367,1.708078384399414,False
2331,68,1.9701898603035117,0.010205133999988902,1.7084808349609375,True
2334,250,1.0275955747898284,0.027870807999988756,1.7082233428955078,True
2351,414,1.5681397998215114,0.0052455810000537895,1.7082901000976562,False
2353,380,1.446457192656971,0.030604765999669326,1.7088537216186523,False
2356,46,1.3056785568581877,0.009949898999821016,1.7088594436645508,False
2360,235,1.729354379620704,0.018597107000005053,1.7088651657104492,False
2366,49,1.0197681451081506,0.033429833999889524,1.7081842422485352,True
2368,286,1.3146892785104578,0.02549992799959,1.7083845138549805,True
2376,223,1.2490073339679288,0.00976509799966152,1.7084999084472656,False
2377,68,1.8421476550244362,0.02747719299986784,1.708425521850586,True
2385,414,2.0587897421098553,0.018501140999887866,1.7092809677124023,False
2392,180,0.755436805914888,0.011656100999971386,1.7080078125,False
2395,414,2.076439928713871,0.019224772000143275,1.7083969116210938,True
2412,235,1.271035267265309,0.012773633000051632,1.708491325378418,False
2429,319,1.997498487263745,0.007226494999940769,1.7099666595458984,True
2470,180,0.9687367650191513,0.024443925000014133,1.7080602645874023,False
2479,315,0.5493871576501294,0.02284595299988723,1.7081193923950195,False
2485,414,1.811572252866359,0.01421498799982146,1.708430290222168,True
2508,286,1.5217015019276154,0.010409258999970916,1.7088184356689453,False
2520,296,1.81820231890814,0.02472880399955102,1.709092140197754,False
2526,235,2.2905190290687023,0.031968050000159565,1.7090816497802734,True
2557,197,0.47658963984093555,0.030385934000150883,1.7078628540039062,False
2576,148,1.4955496488014965,0.008774375000029977,1.708968162536621,False
2593,100,1.2498602336441431,0.03370066900015445,1.7085075378417969,False
2598,89,1.418971669048615,0.007044376000067132,1.7086009979248047,True
2599,49,1.4091655003643981,0.023407516999668587,1.7083911895751953,True
2610,89,1.2798137482041407,0.02600007499995627,1.7083415985107422,False
2611,397,0.8164654408844855,0.02462877700008903,1.7081212997436523,True
2637,258,0.7211794022197482,0.025399091000053886,1.708169937133789,False
2642,348,2.2985106484085964,0.02313570600017556,1.709092140197754,True
2645,179,1.3225618315954066,0.04858916700004556,1.7083911895751953,True
2664,36,2.5304885850024936,0.0342464509999445,1.7090330123901367,True
2668,286,1.3427554292401527,0.013419212999906449,1.7084951400756836,False
2670,258,1.0380502228426005,0.008323293000103149,1.7080488204956055,False
2686,414,1.390913485713485,0.03436203100000057,1.708597183227539,False
2689,42,1.8030983544698735,0.02269827800000712,1.7080707550048828,True
2691,36,0.8660114381066248,0.020159543999852758,1.708639144897461,False
2705,78,1.113094177634895,0.015915015000246058,1.7081594467163086,True
2715,397,1.1792512069333285,0.005888020000384131,1.7088947296142578,True
2721,197,1.3915233657622994,0.014083176999974967,1.7084932327270508,False
2724,100,1.6956843096311383,0.03324053999995158,1.7083415985107422,True
2748,315,1.204721114580748,0.02678229299999657,1.7090177536010742,False
2752,164,1.4128438098174023,0.03452464400015742,1.7084884643554688,True
2754,319,1.2351044399564404,0.03279225899996163,1.7091960906982422,False
2755,100,1.932085544599512,0.03287778999992952,1.7099180221557617,False
2756,380,1.7987614466489088,0.005877543999758927,1.7086620330810547,False
2771,46,1.5950489050424228,0.028615965000426513,1.7093029022216797,False
2775,36,1.3898793048135718,0.02434729000015068,1.7082757949829102,False
2776,414,1.7916593459075263,0.013115384000229824,1.7087068557739258,False
2783,346,1.0194976541284069,0.006477241000084177,1.70855712890625,True
2789,379,1.2418300746214361,0.040109252000092965,1.7081718444824219,False
2834,164,1.7367760872615012,0.03213280499994653,1.7088632583618164,False
2852,387,1.4764979884892473,0.013203079000049911,1.709334373474121,False
2854,89,1.0457179284272573,0.041305078999812395,1.7085819244384766,False
2873,319,1.5664678090947686,0.009770631000264984,1.708974838256836,False
2886,36,2.418161038866552,0.026611652000156027,1.7091960906982422,False
2907,42,1.4021824472651272,0.034631542999704834,1.7084407806396484,False
2939,380,1.5424090955970629,0.038460725999811984,1.7092676162719727,False
2950,296,1.718730034775208,0.007026146000043809,1.708714485168457,True
2956,197,0.8337710678039335,0.02776905299970167,1.7079648971557617,False
2969,348,1.326647431438451,0.02305841399993369,1.7082843780517578,True
2974,36,2.2782736683478437,0.0053629519998139585,1.7092294692993164,False
2984,46,1.357957298381246,0.041361397999935434,1.7093772888183594,False
2987,250,1.25595330300954,0.01519804200006547,1.7085447311401367,False
2989,49,1.837644061029388,0.015678744000069855,1.709031105041504,True
3002,296,1.499121972186006,0.020472290000270732,1.7084951400756836,False
3013,42,1.4285305412231286,0.011649259000023449,1.7130117416381836,False
3016,319,0.8558268369602944,0.03152015700015909,1.7081727981567383,False
3033,81,1.265791923569637,0.04050661599967498,1.7081298828125,False
3038,223,1.4789665505285667,0.025970723000227736,1.7094831466674805,True
3045,54,1.0601986245610433,0.006356847000006383,1.7091732025146484,False
3078,346,1.0154213696535,0.0280568560001484,1.7083969116210938,True
3082,36,2.2012302175432152,0.026875491000282636,1.709970474243164,False
3100,65,1.7261961355680828,0.007490418000088539,1.7089176177978516,False
3109,346,0.8803028264516148,0.022760179999750108,1.7083349227905273,False
3119,36,1.0087007399793986,0.021805747000144038,1.7081689834594727,False
3123,197,0.8772519764264689,0.019624604000000545,1.7079458236694336,True
3153,380,1.723706063584933,0.006554453000262583,1.7089147567749023,False
3158,100,0.5849122432548859,0.028333688999737205,1.7080631256103516,True
3166,379,1.2029810502642575,0.014039168999715912,1.7081069946289062,False
3174,160,3.012360287566638,0.016115678999994998,1.716024398803711,False
3176,223,1.2006291737842492,0.028367966000132583,1.7084455490112305,False
3184,168,9.719259594296028,0.032579207999788196,1.7088661193847656,True
3185,49,1.3824333140084943,0.05137988400019822,1.7086420059204102,False
3189,223,0.7140200265968778,0.016310975000124017,1.7078018188476562,False
3197,81,0.8210846532080625,0.02386258500018812,1.7083854675292969,False
3199,414,1.7672138277097305,0.01631293100035691,1.7083988189697266,True
3208,296,1.8631795210049622,0.020759473999987677,1.7092885971069336,True
3210,36,2.1929160002552153,0.009131899000294652,1.7087669372558594,False
3211,437,1.7768436320777679,0.03670083099996191,1.7088727951049805,False
3226,223,1.0645062391107047,0.030079655999998067,1.7079620361328125,False
3238,46,0.9621200416005966,0.02945018499985963,1.7084474563598633,True
3240,414,2.1130611605987624,0.03376855499982412,1.7090873718261719,False
3263,319,1.7789051491126793,0.03295256499995958,1.7089853286743164,True
3271,380,1.9776565393578462,0.0416325749997668,1.708883285522461,False
3287,223,0.6870686320286179,0.0279217659999631,1.7085437774658203,False
3288,223,3.8441321981641923,0.041240276000280573,1.7097225189208984,True
3314,235,1.4198994458591792,0.031368905000363156,1.708059310913086,False
3320,380,2.009073492807153,0.04472357200029364,1.709127426147461,True
3332,296,1.605733326010758,0.040750251000190474,1.7088117599487305,True
3344,414,1.6626386488770246,0.009627898999951867,1.7081308364868164,True
3347,348,2.0137131526406673,0.024534227999993163,1.7090167999267578,True
3348,250,1.3512180924602777,0.009909691999837378,1.70892333984375,True
3357,315,1.0425974307325228,0.009597217999726126,1.7086591720581055,False
3358,180,0.9800984243827455,0.02972315900024114,1.708186149597168,False
3361,250,0.8765776963783585,0.030691730999933498,1.7084836959838867,True
3385,223,3.7285554400249987,0.03689633100020728,1.7087068557739258,True
3395,258,3.586755498142123,0.007646733999990829,1.711151123046875,False
3397,197,0.4328884889682891,0.021821077999902627,1.7080516815185547,False
3398,286,1.3582764416239326,0.03855262299975948,1.7088212966918945,False
3403,315,0.8885862081568604,0.018626753999797074,1.708444595336914,True
3408,223,3.9323054534795787,0.02654960400013806,1.7093048095703125,True
3412,319,2.123322441673034,0.04037306999998691,1.7088680267333984,False
3420,277,1.0161350510980374,0.020407702999818866,1.7084331512451172,True
3421,81,0.48561016197272894,0.04833200100028989,1.708059310913086,False
3441,46,0.7933625175884125,0.03282284500028254,1.7080183029174805,False
3442,36,0.9585766422433355,0.030296529999759514,1.7081718444824219,False
3445,46,1.1915031641277993,0.0325009999996837,1.708444595336914,False
3448,250,0.8257388885499586,0.04974097200010874,1.7079620361328125,True
3469,437,1.9467287859231257,0.035817712000152824,1.7097034454345703,True
3486,49,1.1708707972354773,0.015084205999755795,1.7092885971069336,True
3502,49,1.1847112746044333,0.025496693000150117,1.708444595336914,False
3504,380,1.942631277014258,0.03323751900006755,1.7091760635375977,True
3509,346,1.0113221372677683,0.04203673600022739,1.7081165313720703,True
3536,100,1.358378084202254,0.0492383300002075,1.7085952758789062,False
3583,250,1.1580809964042091,0.04393384300010439,1.7132759094238281,False
3588,437,1.5291566650319137,0.008421214999998483,1.7081871032714844,False
3597,81,1.1639198762347667,0.03207142000019303,1.708343505859375,False
3602,286,0.9502307593758126,0.029022542999882717,1.709181785583496,False
3605,223,0.21331530049862465,0.026175246999628143,1.7078056335449219,True
3613,380,2.0341570135246454,0.0253561190002074,1.7091922760009766,True
3638,164,1.46545781677078,0.009163670999896567,1.7093429565429688,True
3640,42,2.2752543391730105,0.03144720199998119,1.7083873748779297,False
3645,296,1.7704235556070462,0.03710437200015804,1.7088756561279297,True
3651,277,1.0734319295360955,0.04227928599993902,1.7084293365478516,False
3656,414,1.9461836783475182,0.06415901500031396,1.7089786529541016,False
3663,258,3.5991469407334,0.025609210000311577,1.710158348083496,False
3691,414,2.476337280220912,0.007471506999991107,1.7090225219726562,True
3702,49,1.02248452499011,0.01874187700013863,1.709238052368164,True
3708,235,2.2378808554094594,0.028145325999958004,1.7087039947509766,True
3714,148,1.2120443795736153,0.025358463999964442,1.708327293395996,True
3725,250,1.2707838545490409,0.02177913300010914,1.7089719772338867,True
3727,197,0.9488224282000235,0.020318022000083147,1.708226203918457,False
3753,296,1.604145354421703,0.011384308000288001,1.7085981369018555,False
3761,223,1.345736645900948,0.04448084699970423,1.7087154388427734,False
3764,414,2.231293510553712,0.05208264100019733,1.709360122680664,True
3767,235,1.0456137699345802,0.03845815000022412,1.7080774307250977,False
3779,42,1.6228175493229176,0.02574728999979925,1.7083892822265625,True
3780,380,1.8870683530858605,0.01346089899971048,1.708552360534668,False
3785,81,1.6293753384104774,0.030009328999767604,1.7089824676513672,False
3812,250,0.84401442887215,0.043005008999898564,1.708287239074707,False
3822,42,1.0539352000549334,0.03711955000017042,1.7083187103271484,False
3828,414,1.9716974570510797,0.029332390000035957,1.7090368270874023,False
3829,414,1.5289724583670843,0.05450085599977683,1.7087087631225586,True
