Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
67,0,0.0,7.037500108708628e-05,0.0637674331665039,False
68,0,0.0,7.087100311764516e-05,0.0637674331665039,True
69,0,0.0,7.01770004525315e-05,0.0637674331665039,False
70,0,0.0,6.891100201755762e-05,0.0637674331665039,True
71,0,0.0,7.090999861247838e-05,0.0637674331665039,True
72,0,0.0,7.066300167934969e-05,0.0637674331665039,True
73,0,0.0,8.022899783100002e-05,0.0637674331665039,False
74,0,0.0,6.947699876036495e-05,0.0637674331665039,False
75,12,0.0,7.284700041054748e-05,0.06368350982666016,True
76,0,0.0,6.909000148880295e-05,0.0637674331665039,False
77,0,0.0,7.172400000854395e-05,0.0637674331665039,False
78,0,0.0,8.278300083475187e-05,0.0637674331665039,False
79,0,0.0,7.737000123597682e-05,0.0637674331665039,False
80,0,0.0,7.070400170050561e-05,0.0637674331665039,False
81,0,0.0,6.89249973220285e-05,0.0637674331665039,True
82,0,0.0,6.90809974912554e-05,0.0637674331665039,True
83,0,0.0,7.070399806252681e-05,0.0637674331665039,True
84,0,0.0,8.250300015788525e-05,0.0637674331665039,True
85,0,0.0,6.94839982315898e-05,0.0637674331665039,True
86,0,0.0,6.95489979989361e-05,0.0637674331665039,True
87,0,0.0,7.048399857012555e-05,0.0637674331665039,True
88,0,0.0,6.874700193293393e-05,0.0637674331665039,True
89,0,0.0,9.715800115372986e-05,0.0637674331665039,True
90,0,0.0,6.96440001775045e-05,0.0637674331665039,True
91,0,0.0,6.96320021233987e-05,0.0637674331665039,True
92,0,0.0,7.082999945851043e-05,0.0637674331665039,True
93,0,0.0,6.989699977566488e-05,0.0637674331665039,True
94,0,0.0,6.917700011399575e-05,0.0637674331665039,False
95,0,0.0,7.036399983917363e-05,0.0637674331665039,True
96,0,0.0,8.438199802185409e-05,0.0637674331665039,True
97,0,0.0,7.094399916240945e-05,0.0637674331665039,True
98,0,0.0,6.945700079086237e-05,0.0637674331665039,True
99,8,0.0,6.517800284200348e-05,0.06368350982666016,True
100,8,0.0,6.61570011288859e-05,0.06368350982666016,True
101,6,0.0,8.034599886741489e-05,0.06368350982666016,False
102,8,0.0,6.530899918288924e-05,0.06368350982666016,True
103,8,0.0,6.574500002898276e-05,0.06368350982666016,True
104,14,0.0,6.953599950065836e-05,0.06368350982666016,True
105,6,0.0,6.390300040948205e-05,0.06368350982666016,True
106,6,0.0,6.534199928864837e-05,0.06368350982666016,True
107,8,0.0,6.428599954233505e-05,0.06368350982666016,True
108,8,0.0,6.56000011076685e-05,0.06368350982666016,True
109,8,0.0,6.500100062112324e-05,0.06368350982666016,True
110,8,0.0,6.945000131963752e-05,0.06368350982666016,True
111,11,0.0,6.679400030407123e-05,0.06368350982666016,True
112,8,0.0,7.39679999242071e-05,0.06368350982666016,True
113,14,0.0,6.757799928891473e-05,0.06368350982666016,False
114,14,0.0,6.455199763877317e-05,0.06368350982666016,False
115,8,0.0,6.432400186895393e-05,0.06368350982666016,True
116,14,0.0,6.899800064275041e-05,0.06368350982666016,False
117,14,0.0,6.596700040972792e-05,0.06368350982666016,False
118,14,0.0,6.715900235576555e-05,0.06368350982666016,False
119,8,0.0,8.671300020068884e-05,0.06368350982666016,True
120,8,0.0,7.019800250418484e-05,0.06368350982666016,True
121,6,0.0,8.907000301405787e-05,0.06368350982666016,True
122,8,0.0,6.511100218631327e-05,0.06368350982666016,True
123,14,0.0,6.569899778696708e-05,0.06368350982666016,False
124,6,0.0,6.489500083262101e-05,0.06368350982666016,True
125,6,0.0,6.499900337075815e-05,0.06368350982666016,True
126,14,0.0,6.479699732153676e-05,0.06368350982666016,False
127,8,0.0,9.739500092109665e-05,0.06368350982666016,True
128,8,0.0,6.743299672962166e-05,0.06368350982666016,True
129,8,0.0,6.677499914076179e-05,0.06368350982666016,True
130,6,0.0,6.587499956367537e-05,0.06368350982666016,True
131,14,0.0,6.72390015097335e-05,0.06368350982666016,False
132,14,0.0,6.517700239783153e-05,0.06368350982666016,False
133,8,0.0,6.45990003249608e-05,0.06368350982666016,True
134,8,0.0,7.407600060105324e-05,0.06368350982666016,True
135,8,0.0,6.730099994456396e-05,0.06368350982666016,True
136,8,0.0,6.788399696233682e-05,0.06368350982666016,True
137,6,0.0,6.518600275740027e-05,0.06368350982666016,True
138,6,0.0,8.122999861370772e-05,0.06368350982666016,True
